product_id,name,manufacturer,laptop_height_mm,laptop_width_mm,cpu_boost_clock_ghz,root_price_vnd,cpu_threads,cpu_cores,ram_speed,discounted_price_vnd,ram_type,refresh_rate_hz,cpu_base_clock_ghz,ram_slots,battery_capacity_wh,cpu_model,vga_type,laptop_depth_mm,vga_vram_gb,laptop_camera
0220042003070__l350_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/512GB,apple,215.0,304.1,4.4,,,10.0,7500.0,31990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003071__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003072__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003073__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003074__l351_20250402-105034,Laptop MacBook Air 13 inch M4 16GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003075__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,31990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003076__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,31990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003077__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,31990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003078__l352_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,31990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003082__l353_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/512GB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003083__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003084__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003085__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003086__l354_20250402-105034,Laptop MacBook Air 13 inch M4 24GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003087__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003088__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003089__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003090__l355_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/256GB,apple,215.0,304.1,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003091__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003092__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003093__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003094__l356_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/512GB,apple,215.0,304.1,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003095__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003096__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003097__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003098__l357_20250402-105034,Laptop MacBook Air 13 inch M4 32GB/1TB,apple,215.0,304.1,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,53.8,hãng không công bố,card tích hợp,11.3,,Full HD
0220042003102__l358_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,31990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003103__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003104__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003105__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003106__l359_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003107__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003108__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003109__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003110__l360_20250402-105034,Laptop MacBook Air 15 inch M4 16GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003111__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003112__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003113__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003114__l361_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,36990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003115__l362_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003118__l362_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003119__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003120__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003121__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003122__l363_20250402-105034,Laptop MacBook Air 15 inch M4 24GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003123__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003124__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003125__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003126__l364_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/256GB,apple,237.6,340.4,4.4,,,10.0,7500.0,41990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003127__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003128__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003129__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003130__l365_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/512GB,apple,237.6,340.4,4.4,,,10.0,7500.0,46990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003131__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,51890000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003132__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,51990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003133__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,51990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003134__l366_20250402-105034,Laptop MacBook Air 15 inch M4 32GB/1TB,apple,237.6,340.4,4.4,,,10.0,7500.0,51990000.0,,60.0,3.5,0.0,66.5,hãng không công bố,card tích hợp,11.5,,Full HD
0220042003135__l367_20250402-105034,Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 i5 13420H/32GB/1TB/Win11 (83HR0001VN),lenovo,222.0,313.4,4.6,23490000.0,12.0,8.0,5600.0,22690000.0,ddr5,60.0,2.1,2.0,60.0,13420h,card tích hợp,16.9,,Full HD
0220042003136__l368_20250402-105034,Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS/16GB/512GB/165Hz/Win11 (83J3001DVN),lenovo,236.0,339.33,4.75,21490000.0,16.0,8.0,6400.0,21190000.0,lpddr5,165.0,3.2,0.0,70.0,7735hs,card tích hợp,15.6,,Full HD
0220042003137__l369_20250402-105034,Laptop Lenovo IdeaPad Slim 3 14IRH10 i5 13420H/24GB/512GB/Win11 (83K0000AVN),lenovo,222.1,314.4,4.6,17490000.0,12.0,8.0,4800.0,17190000.0,ddr5,60.0,2.1,2.0,60.0,13420h,card tích hợp,17.9,,HD
0220042003139__l246_20250402-105034,Laptop Lenovo Legion 5 15IRX9 i7 13650HX/24GB/512GB/8GB RTX4060/144Hz/Win11 (83JJ000FVN),lenovo,261.4,358.8,4.9,,20.0,14.0,4800.0,,ddr5,144.0,2.6,2.0,60.0,13650hx,card rời,24.65,8.0,HD
0220042003143__l240_20250402-105034,Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83LK0079VN),lenovo,236.0,359.3,4.4,22490000.0,12.0,8.0,4800.0,20690000.0,ddr5,144.0,,2.0,57.0,12450hx,card rời,22.95,6.0,HD
0220042003153__l374_20250402-105034,Laptop Asus Zenbook 14 UX3405CA Ultra 9 285H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (PZ204WS),asus,220.1,312.4,5.4,38990000.0,16.0,16.0,7467.0,34890000.0,lpddr5,120.0,2.9,0.0,75.0,285h,card tích hợp,14.9,,Full HD
0220042003154__l375_20250402-105034,Laptop Asus Zenbook S16 UM5606KA R7 AI 350/24GB/1TB/120Hz/OfficeHS24+365/Win11 (RK113WS),asus,243.0,353.6,5.0,42990000.0,16.0,8.0,8000.0,39490000.0,lpddr5,120.0,2.0,0.0,78.5,350,card tích hợp,12.9,,Full HD
0220042003158__l378_20250402-105034,Laptop Asus Vivobook 15 X1504VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (BQ2225WS),asus,232.5,359.7,4.6,16990000.0,12.0,10.0,3200.0,15490000.0,ddr4,60.0,1.3,2.0,42.0,1334u,card tích hợp,17.9,,HD
75444.0,Laptop Gaming Acer Nitro V ANV15-51-58AN-Đen,acer,239.9,362.3,4.6,21490000.0,12.0,8.0,5200.0,16390000.0,DDR5,144.0,,2.0,57.0,13420H,card rời,22.9,4.0,hd
86461.0,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Trắng vàng,apple,215.0,304.1,,24990000.0,,8.0,6400.0,21190000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
86460.0,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Xám,apple,215.0,304.1,,24990000.0,,8.0,6400.0,21190000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
86462.0,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Đen,apple,215.0,304.1,,24990000.0,,8.0,6400.0,21090000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
86459.0,MacBook Air M2 2022 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam-Bạc,apple,215.0,304.1,,24990000.0,,8.0,6400.0,21190000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
101837.0,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Ánh sao,apple,215.0,304.1,,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
101838.0,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,215.0,304.1,,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
101835.0,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Xanh da trời,apple,215.0,304.1,,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
101836.0,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,215.0,304.1,,26990000.0,,10.0,7500.0,26390000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
100666.0,Laptop HP 250 G9 AG2K7AT-Bạc,hp,242.0,358.0,4.4,19190000.0,,10.0,3200.0,14590000.0,DDR4,,,2.0,41.04,1235U,card tích hợp,19.9,,hd
94501.0,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Xám,apple,,,,27990000.0,,8.0,6400.0,24490000.0,LPDDR5,,,0.0,30.0,,card tích hợp,,,full hd
94504.0,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Đen,apple,,,,27990000.0,,8.0,6400.0,24490000.0,LPDDR5,,,0.0,30.0,,card tích hợp,,,full hd
94503.0,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Trắng vàng,apple,,,,27990000.0,,8.0,6400.0,24490000.0,LPDDR5,,,0.0,30.0,,card tích hợp,,,full hd
94502.0,MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam-Bạc,apple,,,,27990000.0,,8.0,6400.0,24490000.0,LPDDR5,,,0.0,30.0,,card tích hợp,,,full hd
87099.0,Laptop Acer Aspire Lite AL16-51P-55N7 NX.KX0SV.001-Xám,acer,247.0,357.6,4.4,14990000.0,12.0,10.0,2400.0,12891000.0,DDR5,60.0,3.3,2.0,58.0,1235U,card tích hợp,18.9,,full hd
79552.0,Laptop Asus Vivobook 14 OLED A1405VA-KM257W-Đen,asus,222.0,317.1,4.7,20990000.0,16.0,12.0,,16590000.0,DDR4,90.0,2.6,2.0,50.0,13500H,card tích hợp,19.9,,hd
101843.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đêm xanh thẳm,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
101842.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Ánh sao,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
101841.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
101840.0,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Xanh da trời,apple,215.0,304.1,,31990000.0,,10.0,7500.0,31490000.0,LPDDR5X,,,0.0,53.8,,card tích hợp,11.3,120.0,full hd
94086.0,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,39990000.0,,10.0,7500.0,39090000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
94085.0,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,39990000.0,,10.0,7500.0,39090000.0,LPDDR5,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
99129.0,Laptop HP Victus 15-FA1139TX 8Y6W3PA-Đen,hp,255.0,358.0,4.4,24590000.0,,8.0,3200.0,16790000.0,DDR4,144.0,,,52.5,12450H,card rời,23.5,4.0,hd
93963.0,Mac mini M4 2024 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam-Bạc,apple,127.0,127.0,,14990000.0,,10.0,7500.0,14055000.0,LPDDR5,60.0,,0.0,0.0,,card tích hợp,50.0,,
82906.0,Laptop Asus TUF Gaming F15 FX507ZC4-HN095W-Xám,asus,251.0,354.0,4.5,24990000.0,,12.0,3200.0,19390000.0,DDR4,144.0,2.5,2.0,56.0,12500H,card rời,22.4,4.0,hd
76752.0,Laptop Lenovo LOQ 15IAX9 83GS000RVN-Xám,lenovo,258.7,359.9,4.4,26990000.0,12.0,8.0,4800.0,24090000.0,DDR5,144.0,,2.0,60.0,12450HX,card rời,21.9,6.0,hd
79241.0,Laptop Asus Vivobook 15 X1504ZA-NJ517W-Bạc,asus,232.5,359.7,4.4,16490000.0,,10.0,,13390000.0,DDR4,60.0,1.3,2.0,42.0,1235U,card tích hợp,17.9,,hd
51426.0,Laptop Gigabyte G5 MD-51S1123SH,gigabyte,258.0,361.0,,,,,3200.0,,DDR4,144.0,,,150.0,11400H,card rời,24.9,4.0,hd
95113.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sạc 35W | Chính hãng Apple Việt Nam-Đen,apple,,,,42990000.0,,8.0,6400.0,35490000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
95114.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sạc 35W | Chính hãng Apple Việt Nam-Trắng vàng,apple,,,,42990000.0,,8.0,6400.0,35490000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
95115.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sạc 35W | Chính hãng Apple Việt Nam-Xám,apple,,,,42990000.0,,8.0,6400.0,35490000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
95112.0,MacBook Air M3 15 inch 2024 8CPU 10GPU 24GB 512GB Sạc 35W | Chính hãng Apple Việt Nam-Bạc,apple,,,,42990000.0,,8.0,6400.0,35490000.0,LPDDR5,,,0.0,35.0,,card tích hợp,,,full hd
42450.0,Laptop Gaming Acer Nitro 5 Tiger AN515 58 52SP-Đen,acer,271.1,360.4,4.5,27990000.0,16.0,12.0,3200.0,18490000.0,DDR4,144.0,,2.0,57.5,12500H,card rời,25.9,4.0,hd
71866.0,Laptop Acer Gaming Aspire 7 A715-76-53PJ-Đen,acer,237.4,362.3,4.4,16990000.0,12.0,8.0,3200.0,13390000.0,DDR4,60.0,,2.0,50.0,12450H,card tích hợp,19.9,,hd
86211.0,Laptop Asus Gaming VivoBook K3605ZC-RP564W-Đen,asus,249.1,358.6,4.5,25290000.0,,12.0,,17490000.0,DDR4,144.0,2.5,2.0,50.0,12500H,card rời,18.9,4.0,hd
73001.0,Macbook Pro 16 M3 Max 48GB - 1TB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,102490000.0,,16.0,6400.0,83490000.0,LPDDR5,120.0,,0.0,70.0,,card tích hợp,15.5,,full hd
73002.0,Macbook Pro 16 M3 Max 48GB - 1TB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,102490000.0,,16.0,6400.0,83490000.0,LPDDR5,120.0,,0.0,70.0,,card tích hợp,15.5,,full hd
75068.0,Laptop Dell Inspiron 15 3520-5810BLK 102F0-Đen,dell,235.6,358.5,4.5,13990000.0,8.0,4.0,2666.0,12115000.0,DDR4,60.0,2.5,2.0,,1155G7,card tích hợp,17.0,,hd
87617.0,Apple MacBook Air M2 2022 16GB 512GB Sạc 70W I Chính hãng Apple Việt Nam-Đen,apple,215.0,304.1,,29990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
87618.0,Apple MacBook Air M2 2022 16GB 512GB Sạc 70W I Chính hãng Apple Việt Nam-Trắng vàng,apple,215.0,304.1,,29990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
87616.0,Apple MacBook Air M2 2022 16GB 512GB Sạc 70W I Chính hãng Apple Việt Nam-Bạc,apple,215.0,304.1,,29990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
86452.0,Apple MacBook Air M2 2022 16GB 512GB Sạc 70W I Chính hãng Apple Việt Nam-Xám,apple,215.0,304.1,,29990000.0,,8.0,6400.0,26990000.0,LPDDR5,,,0.0,52.6,,card tích hợp,11.3,,full hd
88378.0,Laptop Dell Inspiron 15 3520 6HD73-Đen,dell,235.6,358.5,4.7,19990000.0,12.0,10.0,,17590000.0,DDR4,120.0,1.7,2.0,41.0,1255U,card tích hợp,17.0,,hd
94105.0,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam-Đen,apple,221.2,312.6,,49990000.0,,12.0,8533.0,48490000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
94104.0,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,apple,221.2,312.6,,49990000.0,,12.0,8533.0,48490000.0,LPDDR5X,120.0,,0.0,72.4,,card tích hợp,15.5,,full hd
65169.0,Laptop MSI Modern 14 C12MO-660VN-Đen,msi,223.0,320.0,4.4,15990000.0,12.0,10.0,3200.0,11590000.0,DDR4,,,,39.0,1235U,card tích hợp,19.5,,hd
62666.0,Laptop Asus VivoBook 14 OLED A1405VA-KM095W-Bạc,asus,222.0,317.1,4.7,20990000.0,16.0,12.0,,16890000.0,DDR4,90.0,,,50.0,13500H,card tích hợp,19.9,,hd
97893.0,Laptop HP 15-FD0235TU 9Q970PA-Bạc,hp,236.0,359.8,4.6,19190000.0,12.0,10.0,3200.0,14590000.0,DDR4,,,2.0,41.0,1334U,card tích hợp,18.6,,hd
