cam_ung,height_mm,url_path,material,storage_max_support,storage_gb,display_width,bluetooth_version,width_mm,manufacturer,cpu_max_speed,root_price,cpu_threads,cpu_cores,ram_speed,product_weight,discounted_price,ram_type,refresh_rate,cpu_speed,name,ram_storage,is_installment,ram_slots,os_version,battery_capacity,laptop_color,cpu_model,vga_type,depth_mm,image,vga_brand,product_id,cpu_series,display_height,vga_vram,laptop_camera,display_size,cpu_brand,hoc_tap_van_phong,laptop_sang_tao_noi_dung,mong_nhe,gaming,do_hoa_ky_thuat,cao_cap_sang_trong
0,252.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607jv-n3199w.html?product_id=95826,vỏ nhựa,2048.0,512.0,1920.0,5.2,355.0,asus,4.9,32990000.0,20.0,14.0,4800.0,2.27,28990000.0,ddr5,165.0,2.6,Laptop ASUS TUF Gaming F16 FX607JV-N3199W-Xám,16.0,0,2.0,windows 11,90.0,xám,13650hx,card rời,22.1,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__4_33.png,nvidia,95826.0,core i7,1200.0,8.0,hd,16.0,intel,0,0,0,1,1,0
0,23.3,https://cellphones.com.vn/laptop-dell-latitude-5550-71047019.html?product_id=93670,vỏ nhựa,2048.0,512.0,1920.0,5.3,35.7,dell,4.9,32490000.0,14.0,12.0,2800.0,1.62,29590000.0,ddr5,60.0,1.7524499893188477,Laptop Dell Latitude 5550 71047019-Xám,16.0,0,2.0,windows 11,54.0,xám,165u,card tích hợp,20.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_23__3_15_1.png,intel,93670.0,core ultra 7,1080.0,0.0,full hd,15.6,intel,1,0,0,0,0,0
0,254.0,https://cellphones.com.vn/laptop-msi-gaming-thin-15-b13uc-2081vn.html?product_id=88364,vỏ nhựa,512.0,512.0,1920.0,5.3,359.0,msi,4.592560291290283,21990000.0,12.0,8.0,320.0,1.86,17990000.0,ddr4,144.0,2.148858070373535,Laptop MSI Gaming Thin 15 B13UC-2081VN-Xám,16.0,0,2.0,windows 11,52.4,xám,13420h,card rời,21.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_64__2_3.png,nvidia,88364.0,core i5,1080.0,4.0,hd,15.6,intel,0,0,0,1,1,0
0,221.0,https://cellphones.com.vn/laptop-lenovo-yoga-slim-6-14irh8-83e0000vvn.html?product_id=76750,vỏ kim loại,512.0,512.0,1920.0,5.1,312.0,lenovo,5.0,24990000.0,20.0,14.0,5200.0,1.35,22590000.0,lpddr5x,60.0,2.4,Laptop Lenovo Yoga Slim 6 14IRH8 83E0000VVN-Xám,16.0,0,0.0,windows 11,65.0,xám,13700h,card tích hợp,14.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_25__2_4.png,intel,76750.0,core i7,1200.0,0.0,full hd,14.0,intel,1,0,1,0,0,0
0,247.7,https://cellphones.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00glvn.html?product_id=94800,vỏ kim loại,1024.0,512.0,1920.0,5.1,356.1,lenovo,4.6,21990000.0,12.0,8.0,3200.0,1.81,19590000.0,ddr4,60.0,2.1,Laptop Lenovo ThinkPad E16 GEN 1 21JN00GLVN-Đen,16.0,0,2.0,windows 11,47.0,đen,13420h,card tích hợp,19.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__8_8.png,intel,94800.0,core i5,1200.0,0.0,full hd,16.0,intel,1,0,0,0,0,1
0,223.0,https://cellphones.com.vn/laptop-msi-modern-14-c12m-241vn.html?product_id=55046,vỏ nhựa,512.0,512.0,1920.0,5.2,320.0,msi,4.7,19990000.0,12.0,10.0,3200.0,1.4,12600000.0,ddr4,60.0,2.136436462402344,Laptop MSI Modern 14 C12M-241VN-Đen,8.0,0,1.0,windows 11,39.0,đen,1255u,card tích hợp,19.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/7/_/7_106_3.jpg,intel,55046.0,core i7,1080.0,0.0,hd,14.0,intel,1,0,1,0,0,0
0,269.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-a17-fa706nfr-hx025w.html?product_id=97515,vỏ nhựa,1024.0,512.0,1920.0,5.3,399.0,asus,4.5,20990000.0,16.0,8.0,4800.0,2.6,17990000.0,ddr5,144.0,3.1,Laptop ASUS TUF Gaming A17 FA706NFR-HX025W-Đen,16.0,0,2.0,windows 11,48.0,đen,7435hs,card rời,23.3,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__8_32.png,nvidia,97515.0,ryzen 7,1080.0,4.0,hd,17.3,amd,0,0,0,1,1,0
0,235.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15abr8-82xm00mcvn.html?product_id=100419,vỏ nhựa,1024.0,512.0,1920.0,5.2,359.3,lenovo,4.5,16490000.0,16.0,8.0,3200.0,1.62,13990000.0,ddr4,144.0,2.0,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00MCVN-Xám,16.0,0,1.0,windows 11,47.0,xám,5825u,card rời,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_25__7_35.png,amd,100419.0,ryzen 7,1080.0,1.0,hd,15.6,amd,1,0,0,0,0,0
0,252.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-a16-advantage-edition-fa617nsr-rl100w.html?product_id=88710,vỏ nhựa,512.0,512.0,1920.0,5.3,355.0,asus,4.5,28490000.0,16.0,8.0,4800.0,2.2,23090000.0,ddr5,144.0,3.1,Laptop ASUS TUF Gaming A16 Advantage Edition FA617NSR-RL100W-Đen,16.0,0,2.0,windows 11,90.0,đen,7435hs,card rời,22.1,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_37__2_17.png,amd,88710.0,ryzen 7,1200.0,8.0,hd,16.0,amd,0,0,0,1,1,0
0,248.1,https://cellphones.com.vn/macbook-pro-16-inch-m4-pro-24gb-512gb.html?product_id=94111,vỏ kim loại,512.0,512.0,3456.0,5.3,355.7,apple,4.2,64990000.0,19.0,14.0,8533.0,2.14,63990000.0,lpddr5x,120.0,4.2,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam-Đen,24.0,0,0.0,macos,100.0,đen,m4 pro,card tích hợp,16.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4-_en_5.png,apple,94111.0,m4 pro,2234.0,0.0,full hd,16.2,apple,1,1,1,0,1,1
0,248.1,https://cellphones.com.vn/macbook-pro-16-inch-m4-pro-24gb-512gb.html?product_id=94110,vỏ kim loại,512.0,512.0,3456.0,5.3,355.7,apple,4.2,64990000.0,19.0,14.0,8533.0,2.14,63990000.0,lpddr5x,120.0,4.2,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB | Chính hãng Apple Việt Nam-Bạc,24.0,0,0.0,macos,100.0,bạc,m4 pro,card tích hợp,16.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4_5.png,apple,94110.0,m4 pro,2234.0,0.0,full hd,16.2,apple,1,1,1,0,1,1
0,227.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-a14-fa401wv-rg062ws.html?product_id=87598,vỏ nhựa,1024.0,1024.0,2560.0,5.3,311.0,asus,5.1,44990000.0,24.0,12.0,7500.0,1.46,40590000.0,lpddr5x,165.0,2.0,Laptop Asus TUF Gaming A14 FA401WV-RG062WS-Xám,16.0,0,0.0,windows 11,73.0,xám,hx 370,card rời,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_74.png,nvidia,87598.0,ryzen ai 9,1600.0,8.0,full hd,14.0,amd,0,0,0,1,1,0
0,227.6,https://cellphones.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz632w.html?product_id=102314,vỏ nhựa,512.0,512.0,1920.0,5.3,313.2,asus,4.6,20990000.0,12.0,8.0,3200.0,1.5,18090000.0,ddr4,60.0,2.1,Laptop ASUS Vivobook S 14 FLIP TP3402VA-LZ632W-Bạc,16.0,0,2.0,windows 11,50.0,bạc,13420h,card tích hợp,18.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_32.png,intel,102314.0,core i5,1200.0,0.0,full hd,14.0,intel,1,0,0,0,0,0
0,234.0,https://cellphones.com.vn/laptop-hp-pavilion-15-eg3094tu-8c5l5pa-16gb.html?product_id=101106,vỏ kim loại,512.0,512.0,1920.0,5.2,360.2,hp,4.6,19990000.0,12.0,10.0,3200.0,1.74,16690000.0,ddr4,60.0,1.3,Laptop HP Pavilion 15-EG3094TU 8C5L5PA V2-Vàng,32.0,0,2.0,windows 11,41.0,vàng,1335u,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__7_149.png,intel,101106.0,core i5,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,254.0,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11uc-1228vn.html?product_id=57712,vỏ kim loại,512.0,512.0,1920.0,5.2,359.0,msi,4.6,20990000.0,16.0,8.0,3200.0,1.85,16090000.0,ddr4,144.0,2.3,Laptop MSI Gaming GF63 Thin 11UC-1228VN-Đen,8.0,0,2.0,windows 11,52.4,đen,11800h,card rời,21.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__1_11.png,nvidia,57712.0,core i7,1080.0,4.0,hd,15.6,intel,0,0,0,1,0,0
0,238.0,https://cellphones.com.vn/laptop-gigabyte-g5-mf5-52vn383sh.html?product_id=78399,vỏ nhựa,2048.0,512.0,1920.0,5.2,360.0,gigabyte,4.7,25790000.0,16.0,12.0,4800.0,2.08,19590000.0,ddr5,144.0,2.776887893676758,Laptop Gigabyte G5 MF5-52VN383SH-Đen,8.0,0,2.0,windows 11,54.0,đen,13500h,card rời,227.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__5_16.png,nvidia,78399.0,core i5,1080.0,6.0,hd,15.6,intel,0,0,0,1,0,0
0,246.5,https://cellphones.com.vn/laptop-msi-prestige-14-ai-studio-c1udxg-058vn.html?product_id=92493,vỏ nhựa - nắp lưng kim loại,1024.0,1024.0,1920.0,5.4,313.4,msi,4.8,30990000.0,22.0,16.0,5600.0,1.7,26490000.0,ddr5,144.0,1.8766816854476929,Laptop MSI Prestige 14 AI Studio C1UDXG-058VN-Xám,16.0,0,2.0,windows 11,90.0,xám,155h,card rời,18.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_127.png,nvidia,92493.0,core ultra 7,1200.0,6.0,full hd,14.0,intel,0,0,0,1,1,0
0,220.1,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz368ws.html?product_id=100869,vỏ kim loại,512.0,512.0,2880.0,5.4,312.4,asus,5.1,34990000.0,16.0,16.0,7500.0,1.28,30490000.0,lpddr5x,120.0,2.0,Laptop ASUS Zenbook 14 UX3405CA-PZ368WS-Xanh,16.0,0,0.0,windows 11,75.0,xanh dương,255h,card tích hợp,14.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_23.png,intel,100869.0,core ultra 7,1800.0,0.0,full hd,14.0,intel,1,1,1,0,0,1
0,264.0,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614jv-n4369w.html?product_id=97522,vỏ nhựa,2048.0,1024.0,2560.0,5.3,354.0,asus,4.9,42990000.0,20.0,14.0,4800.0,2.5,34590000.0,ddr5,240.0,2.6,Laptop ASUS ROG Strix G16 G614JV-N4369W-Xám,16.0,0,2.0,windows 11,90.0,xám,13650hx,card rời,22.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_63.png,nvidia,97522.0,core i7,1600.0,8.0,hd,16.0,intel,0,0,0,1,1,0
0,215.2,https://cellphones.com.vn/laptop-lenovo-v14-g4-iru-83a000bgvn.html?product_id=86693,vỏ nhựa,512.0,512.0,1920.0,5.1,324.2,lenovo,4.6,14590000.0,12.0,8.0,3200.0,1.43,13190000.0,ddr4,60.0,2.1,Laptop Lenovo V14 G4 IRU 83A000BGVN-Xám,16.0,0,2.0,free dos,38.0,xám,13420h,card tích hợp,19.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_lenovo_5.png,intel,86693.0,core i5,1080.0,0.0,hd,14.0,intel,1,0,0,0,0,0
0,243.0,https://cellphones.com.vn/laptop-asus-zenbook-s-16-um5606ka-rk113ws-ryzen-ai-7.html?product_id=102623,vỏ kim loại,1024.0,1024.0,2880.0,5.4,353.6,asus,5.0,42990000.0,16.0,8.0,7500.0,1.5,39490000.0,lpddr5x,120.0,2.0,Laptop ASUS Zenbook S 16 UM5606KA-RK113WS-Xám,24.0,0,0.0,windows 11,78.0,xám,350,card rời,11.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__9_2.png,amd,102623.0,ryzen ai 7,1800.0,1.0,full hd,16.0,amd,1,1,0,0,0,1
0,252.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607ju-n3139w.html?product_id=95824,vỏ nhựa,2048.0,512.0,1920.0,5.2,355.0,asus,4.9,30990000.0,20.0,14.0,4800.0,2.27,27890000.0,ddr5,165.0,2.6,Laptop ASUS TUF Gaming F16 FX607JU-N3139W-Xám,16.0,0,2.0,windows 11,90.0,xám,13650hx,card rời,22.1,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__4_32.png,nvidia,95824.0,core i7,1200.0,6.0,hd,16.0,intel,0,0,0,1,1,0
0,214.5,https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0157w.html?product_id=80290,vỏ nhựa,512.0,512.0,1920.0,5.2,326.9,asus,5.0,18490000.0,12.0,10.0,3200.0,1.46,15090000.0,ddr4,60.0,1.7,Laptop Asus ExpertBook B1 B1402CVA-NK0157W-Đen,8.0,0,1.0,windows 11,42.0,đen,1355u,card tích hợp,19.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-04-09t205746.880_1.png,intel,80290.0,core i7,1080.0,0.0,hd,14.0,intel,1,0,0,0,0,0
0,248.1,https://cellphones.com.vn/macbook-pro-16-inch-m4-max-36gb-1tb.html?product_id=94114,vỏ kim loại,1024.0,1024.0,3456.0,5.3,355.7,apple,4.4,89990000.0,19.0,14.0,8533.0,2.15,87490000.0,lpddr5x,120.0,4.4,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Bạc,36.0,0,0.0,macos,100.0,bạc,m4 max,card tích hợp,16.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4_7.png,apple,94114.0,m4 max,2234.0,0.0,full hd,16.2,apple,1,1,1,0,1,1
0,248.1,https://cellphones.com.vn/macbook-pro-16-inch-m4-max-36gb-1tb.html?product_id=94115,vỏ kim loại,1024.0,1024.0,3456.0,5.3,355.7,apple,4.4,89990000.0,19.0,14.0,8533.0,2.15,87490000.0,lpddr5x,120.0,4.4,MacBook Pro 16 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Đen,36.0,0,0.0,macos,100.0,đen,m4 max,card tích hợp,16.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4-_en_7.png,apple,94115.0,m4 max,2234.0,0.0,full hd,16.2,apple,1,1,1,0,1,1
0,250.6,https://cellphones.com.vn/laptop-asus-vivobook-16-m1607ka-mb091ws-ryzen-ai-7.html?product_id=100863,vỏ nhựa,512.0,512.0,1920.0,5.3,357.0,asus,5.0,22990000.0,16.0,8.0,4800.0,1.88,19490000.0,ddr5,60.0,2.0,Laptop ASUS Vivobook 16 M1607KA-MB091WS-Bạc,16.0,0,2.0,windows 11,42.0,bạc,350,card rời,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__6_164.png,amd,100863.0,ryzen ai 7,1200.0,1.0,full hd,16.0,amd,1,1,0,0,0,0
0,246.5,https://cellphones.com.vn/laptop-msi-prestige-14-ai-studio-c1veg-056vn.html?product_id=92501,vỏ nhựa - nắp lưng kim loại,1024.0,1024.0,2880.0,5.4,313.4,msi,4.8,36990000.0,22.0,16.0,5600.0,1.7,31990000.0,ddr5,60.0,1.8766816854476929,Laptop MSI Prestige 14 AI Studio C1VEG-056VN-Xám,32.0,0,2.0,windows 11,90.0,xám,155h,card rời,18.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_129.png,nvidia,92501.0,core ultra 7,1800.0,6.0,full hd,14.0,intel,0,0,0,1,1,0
0,227.5,https://cellphones.com.vn/laptop-msi-prestige-14-evo-b13m-401vn.html?product_id=90902,vỏ kim loại,512.0,512.0,1920.0,5.3,314.0,msi,4.7,19990000.0,16.0,12.0,4800.0,1.49,16490000.0,lpddr5,60.0,2.6,Laptop MSI Prestige 14 EVO B13M-401VN-Bạc,16.0,0,0.0,windows 11,72.0,bạc,13500h,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__5_25.png,intel,90902.0,core i5,1200.0,0.0,full hd,14.0,intel,1,0,0,0,0,0
0,236.0,https://cellphones.com.vn/laptop-hp-15-fd1063tu-9z2y1pa.html?product_id=97905,vỏ kim loại,512.0,512.0,1920.0,5.3,359.8,hp,4.5,20990000.0,18.0,14.0,2800.0,1.65,17990000.0,ddr5,60.0,1.368289828300476,Laptop HP 15-FD1063TU 9Z2Y1PA-Vàng,32.0,0,2.0,windows 11,41.0,vàng,125h,card tích hợp,18.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__8_38.png,intel,97905.0,core ultra 5,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,235.6,https://cellphones.com.vn/laptop-dell-inspiron-15-3520-71045026.html?product_id=91207,vỏ nhựa,512.0,512.0,1920.0,0.0,358.5,dell,4.40584659576416,16990000.0,12.0,10.0,2666.0,1.9,16090000.0,ddr4,120.0,1.380828022956848,Laptop Dell Inspiron 15 3520 71045026-Đen,16.0,0,2.0,windows 11,41.0,đen,1235u,card tích hợp,19.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_10_5_1.png,intel,91207.0,core i5,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,221.2,https://cellphones.com.vn/laptop-acer-swift-14-ai-sf14-51-75vp.html?product_id=95038,vỏ nhựa - nắp lưng kim loại,1024.0,1024.0,2880.0,0.0,312.4,acer,4.8,39990000.0,8.0,8.0,4266.5,1.26,39390000.0,lpddr5x,90.0,3.7,Laptop Acer Swift 14 AI SF14-51-75VP-Xanh,32.0,0,0.0,windows 11,65.0,xanh dương,258v,card tích hợp,9.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_22.png,intel,95038.0,core ultra 7,1800.0,0.0,hd,14.0,intel,1,0,1,0,0,0
0,251.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507xi-lp420w.html?product_id=60663,vỏ nhựa,2048.0,512.0,1920.0,5.2,354.0,asus,5.2,37990000.0,16.0,8.0,4800.0,2.2,32090000.0,ddr5,144.0,3.957015037536621,Laptop Asus TUF Gaming A15 FA507XI-LP420W-Xám,16.0,0,2.0,windows 11,90.0,xám,7940hs,card rời,22.4,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3_54.png,nvidia,60663.0,ryzen 9,1080.0,8.0,hd,15.6,amd,0,0,0,1,0,0
0,246.9,https://cellphones.com.vn/laptop-asus-vivobook-s-16-s5606ca-ri115ws.html?product_id=101304,vỏ kim loại,1024.0,1024.0,2880.0,5.4,353.6,asus,5.1,35990000.0,16.0,16.0,7500.0,1.5,32290000.0,lpddr5x,120.0,2.0,Laptop ASUS Vivobook S 16 S5606CA-RI115WS-Xanh,32.0,0,0.0,windows 11,75.0,xanh dương,255h,card tích hợp,13.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_232_1_1.png,intel,101304.0,core ultra 7,1800.0,0.0,full hd,16.0,intel,1,0,0,0,0,1
0,266.4,https://cellphones.com.vn/laptop-msi-gaming-sword-16-hx-b14vfkg-460vn.html?product_id=86699,vỏ nhựa - nắp lưng kim loại,2048.0,1024.0,2560.0,5.3,359.0,msi,5.173077583312988,39990000.0,24.0,16.0,5600.0,2.3,34990000.0,ddr5,240.0,2.272345542907715,Laptop MSI Gaming Sword 16 HX B14VFKG-460VN-Xám,16.0,0,2.0,windows 11,65.0,xám,14650hx,card rời,21.8,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_lenovo_6.png,nvidia,86699.0,core i7,1600.0,8.0,hd,16.0,intel,0,0,0,1,1,0
0,235.6,https://cellphones.com.vn/laptop-dell-inspiron-15-3530-71053721.html?product_id=101780,vỏ nhựa,512.0,512.0,1920.0,5.3,358.5,dell,4.992246627807617,21990000.0,12.0,10.0,2666.0,1.66,20590000.0,ddr4,120.0,1.7525198459625244,Laptop Dell Inspiron 15 3530 71053721-Bạc,16.0,0,2.0,windows 11,41.0,bạc,1355u,card tích hợp,19.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_25__7_41.png,intel,101780.0,core i7,1080.0,0.0,hd,15.6,intel,1,0,0,0,0,0
0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m4-max-36gb-1tb.html?product_id=94108,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.4,79990000.0,19.0,14.0,8533.0,1.62,77490000.0,lpddr5x,120.0,4.4,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Bạc,36.0,0,0.0,macos,72.4,bạc,m4 max,card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4_4.png,apple,94108.0,m4,1964.0,0.0,full hd,14.2,apple,1,1,1,0,1,1
0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m4-max-36gb-1tb.html?product_id=94109,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.4,79990000.0,19.0,14.0,8533.0,1.62,77490000.0,lpddr5x,120.0,4.4,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam-Đen,36.0,0,0.0,macos,72.4,đen,m4 max,card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4-_en_4.png,apple,94109.0,m4,1964.0,0.0,full hd,14.2,apple,1,1,1,0,1,1
0,221.9,https://cellphones.com.vn/laptop-asus-vivoboook-s-14-oled-s5406ma-pp198ws.html?product_id=88275,vỏ kim loại,512.0,512.0,2880.0,5.3,310.5,asus,4.8,29990000.0,22.0,16.0,7500.0,1.3,26590000.0,lpddr5x,120.0,1.4,Laptop Asus Vivobook S 14 OLED S5406MA-PP198WS-Xanh,16.0,0,0.0,windows 11,75.0,xanh dương,155h,card tích hợp,13.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__6_70_1_1.png,intel,88275.0,core ultra 7,1800.0,0.0,full hd,14.0,intel,1,0,1,0,0,0
0,251.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16irh10-83k20004vn.html?product_id=102126,vỏ nhựa,1024.0,512.0,1920.0,5.2,360.0,lenovo,4.9,20490000.0,16.0,10.0,4800.0,1.73,18890000.0,ddr5,60.0,2.4,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN-Xám,24.0,0,2.0,windows 11,60.0,xám,13620h,card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_20__5_65.png,intel,102126.0,core i7,1200.0,0.0,hd,16.0,intel,1,0,0,0,0,0
0,221.9,https://cellphones.com.vn/laptop-asus-vivoboook-s-14-oled-s5406ma-pp046ws.html?product_id=88234,vỏ kim loại,512.0,512.0,2880.0,5.3,310.5,asus,4.5,26990000.0,18.0,14.0,7500.0,1.3,24090000.0,lpddr5x,120.0,1.2,Laptop Asus Vivobook S 14 OLED S5406MA-PP046WS-Xanh,16.0,0,0.0,windows 11,75.0,xanh dương,125h,card tích hợp,13.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__6_71.png,intel,88234.0,core ultra 5,1800.0,0.0,full hd,14.0,intel,1,0,1,0,0,0
